owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
LAKES OF WORTHINGTON HOMEOWNERS ASSOC INC,11,285300.0,9054 COTTER ST,5550 BLAZER PKWY STE 175,corporation,True,False,False,False,large,True,"['1176 CHADBYRNE DR', '1152 CHADBYRNE DR', '0 CHADBYRNE DR', '0 TERRACE PARK DR', '0 FISHER RUN CT']",1.0,64,tier_2,Corporation (likely investor); Large portfolio (11 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HALO HOME RENTALS LLC,11,1105200.0,3615 RILEY RD,3615 RILEY RD,llc,True,True,False,False,large,True,"['1212 E WINDSOR AV', '1070 E FIFTEENTH AV', '1518 MINNESOTA AV', '1013 TWENTIETH AV', '941 E EIGHTEENTH AV']",0.5454545454545454,73,tier_2,"LLC entity (high investor probability); Large portfolio (11 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MJK FAMILY LTD PARTNERSHIP II,11,4351500.0,6099 FRANTZ RD,470 OLDE WORTHINGTON RD  STE 100,partnership,True,False,False,False,large,True,"['6171 HUNTLEY A RD', '6171 HUNTLEY B RD', '6171 HUNTLEY C RD', '6171 HUNTLEY D RD', '6171 HUNTLEY E RD']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (11 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BETHEL AT SAWMILL HOLDINGS LLC,11,3334700.0,42 WOODCROFT TRAIL STE B,PO BOX 333,llc,True,True,False,False,large,True,"['5411 SAWMILL RD', '5425 SAWMILL RD', '5429 SAWMILL RD', '5433 SAWMILL RD', '5435 SAWMILL RD']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (11 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
STANIN CAPITAL III LLC,11,2609800.0,906 E BROAD ST,906 E BROAD ST,llc,True,True,False,False,large,True,"['1099 1105 EUCLAIRE AV', '1313 COUNTRY CLUB RD', '1681 DUNDEE PL', '5880 LITTLE BROOK WY', '5882 LITTLE BROOK WY']",0.09090909090909091,62,tier_2,"LLC entity (high investor probability); Large portfolio (11 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DRK FAMILY LTD PARTNERSHIP II,11,4487600.0,6099 FRANTZ RD,470 OLDE WORTHINGTON RD  STE 100,partnership,True,False,False,False,large,True,"['6171 HUNTLEY I RD', '6171 HUNTLEY J RD', '6171 HUNTLEY K RD', '6171 HUNTLEY L RD', '6171 HUNTLEY M RD']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (11 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
JSD GROUP LTD,11,1773000.0,PO BOX 2831,PO BOX 2831,partnership,True,True,True,False,large,True,"['175 177 BELVIDERE AV', '165 171 BELVIDERE AV', '866 868 LOCKBOURNE RD', '2982 BROWNLEE AV', '525 S ASHBURTON RD']",0.2727272727272727,64,tier_2,"Partnership (likely investor); Large portfolio (11 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MINHA CASA LLC,11,1056100.0,2520 SUMMIT ST,2520 SUMMIT ST,llc,True,False,False,False,large,True,"['434 E TOMPKINS ST', '1567 1569 N CLEVELAND AV', '0 CLEVELAND AV', '1551 N CLEVELAND AV', '2640 OSCEOLA AV']",0.5454545454545454,63,tier_2,LLC entity (high investor probability); Large portfolio (11 properties); 50%+ properties are absentee-owned,Probable Investor - Strong prospect
DRY INVESTMENTS LLC,11,1587300.0,10551 GERBER VALLEY RD,10551 GERBER VALLEY RD NW,llc,True,True,False,False,large,True,"['32 34 N BRINKER AV', '1494 SELKIRK RD', '1603 GENOA PL', '1562 HUXLEY DR', '1642 HUXLEY DR']",0.45454545454545453,62,tier_2,"LLC entity (high investor probability); Large portfolio (11 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
RMA HOMES LLC,10,1182900.0,PO BOX 436,PO BOX 436,llc,True,True,True,False,large,True,"['377 387 LECHNER RD', '1468 TWENTY SIXTH AV', '1578 E BLAKE AV', '2342 DELBERT RD', '2291 MCGUFFEY RD']",0.0,68,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LIII DEVELOPMENT LLC,10,313200.0,3130 LIVINGSTON AVE,3130 E LIVINGSTON AVE,llc,True,False,False,False,large,True,"['0 LIVINGSTON AV', '3130 LIVINGSTON AV', '0 S ELIZABETH AV', '0 S ELIZABETH AV', '0 S ELIZABETH AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HEELS HOMES LTD,10,1144400.0,3455 MILL RUN DR STE 300,3455 MILL RUN DR STE 300,partnership,True,True,False,True,large,True,"['1006 OAKWOOD AV', '2349 DELBERT RD', '2404 BANCROFT ST', '2888 HOWEY RD', '2585 EAKIN RD']",0.9,77,tier_2,"Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SC BELCHER PROPERTIES LLC,10,1905200.0,5574 PLANTATION RD,5574 PLANTATION RD,llc,True,True,False,False,large,True,"['1196 FOREST ST', '145 COLUMBIAN AV', '192 S HURON AV', '188 S WESTGATE AV', '6523 FAIRCREST RD']",0.0,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
WICP I LLC,10,2191700.0,4505 KENNY RD #1084,PO BOX 9202,llc,True,False,False,False,large,True,"['642 644 REINHARD AV', '537 553 SEYMOUR AV', '1877 1879 S BRUCK ST', '922 924 S WEYANT AV', '901 903 S WEYANT AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SWICK INVESTMENTS LTD,10,2544200.0,8570 FALLGOLD LN,PO BOX 3030,partnership,True,True,False,False,large,True,"['1029 WETMORE RD', '4333 4335 GLENMAWR AV', '4279 4281 GLENMAWR AV', '4259 4261 GLENMAWR AV', '4191 4193 GLENMAWR AV']",1.0,73,tier_2,"Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LOGAN AVENUE CONDO UNITS LLC,10,1605800.0,4929 DIERKER RD STE B,901 CORPORATE CENTER DR,llc,True,False,False,False,large,True,"['5265 GREENSEDGE WY', '5242 GREENSEDGE WY', '2261 HEDGEROW RD', '2241 HEDGEROW RD', '2241 HEDGEROW RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SHELBY INTERNATIONAL LLC,10,1112100.0,1231 48TH AVE,1096 KEITH AVE,llc,True,False,False,False,large,True,"['252 LECHNER AV', '284 LECHNER AV', '263 LECHNER AV', '162 WEYANT AV', '3100 E ASTOR AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TH MIDWEST INC,10,13407500.0,1014 VINE ST 7TH FL,165 FLANDERS RD,corporation,True,False,False,False,large,True,"['1953 MORSE RD', '1870 1880 E BROAD ST', '2685 N HIGH ST', '3900 S HIGH ST', '6193 CLEVELAND AV']",1.0,64,tier_2,Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
FLEETPARK LLC,10,1911000.0,C/O LONE MOUNTAIN 200 OWEN PARKWAY CIRCLE,200 OWEN PARKWAY CIR,llc,True,False,False,False,large,True,"['0 FIFTH AV', '1000 JOYCE AV', '1640 CORWIN AV', '1588 CORWIN AV', '0 CORWIN AV REAR']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
OHIO REALTY LLC,10,1369000.0,21 COLONIAL CT,4909 SAPPHIRE SOUND DR,llc,True,True,False,False,large,True,"['5348 SHILOH DR', '5350 SHILOH DR', '5352 SHILOH DR', '5354 SHILOH DR', '7374 CHAPARRAL RD']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TMB INVESTMENTS LTD,10,2731600.0,1377 LA ROCHELLE DR,6950 AMERICANA PKWY STE A,partnership,True,True,False,False,large,True,"['1297 BEECHWOOD RD', '1377 LA ROCHELLE DR', '1352 HAFTON WOODS DR', '3891 ORANGE BLOSSOM LN', '3988 WINTERGREEN BL']",1.0,73,tier_2,"Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HAMILTON ARMS APTS LLC,10,4807300.0,3400 N HIGH ST STE 200,3400 N HIGH ST STE 400,llc,True,False,False,True,large,True,"['4406 S HAMILTON RD', '0 S HAMILTON RD', '4435 MELROY AV', '4435 MELROY AV', '4427 MELROY AV']",1.0,71,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
TLC PROPERTIES INC,10,2056600.0,5321 CORPORATE BLVD,770 HARRISON DR,corporation,True,True,False,False,large,True,"['0 FRONT ST', '0 S FRONT ST', '0 SECOND ST', '0 FRONT ST', '0 FRONT ST']",0.9,74,tier_2,"Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
VISION FOR LIFE PROPERTIES LLC,10,2083000.0,560 EAST TOWN ST,495 S HIGH ST STE 400,llc,True,True,False,False,large,True,"['5195 IVYHURST DR', '3708 MONTCLAIR DR', '709 EDENDALE CT', '2810 RAPHAEL DR', '3285 ST BERNARD CR']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PATRIARCH HOLDINGS LLC,10,1456500.0,159 E LIVINGSTON AVE,159 E LIVINGSTON,llc,True,True,False,False,large,True,"['807 809 SYCAMORE ST', '531 GATES ST', '0 E FULTON ST', '761 MCALLISTER AV', '1169 S TWENTY SECOND ST']",0.9,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
OLYMPUS BORROWER 1 LLC,10,2681800.0,PO BOX 4090,1134 W HUBBARD ST FL3,llc,True,False,True,False,large,True,"['4705 HEATHERTON DR', '4052 SWEET SHADOW AV', '4004 SWEET SHADOW AV', '4877 GRIMM DR', '0 LAVENDER RIDGE DR']",1.0,73,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
MIRACIT DEVELOPMENT CORP,10,1420000.0,2181 MOCK RD,2177 MOCK RD,corporation,True,False,False,False,large,True,"['2250 MOCK RD', '2200 MOCK RD', '2210 2238 MOCK RD', '2164 MOCK RD', '2039 BRENTNELL AV']",1.0,64,tier_2,Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BYRON REAL PROPERTIES LLC,10,1306500.0,4694 CEMETERY RD PMB 398,4694 CEMETERY RD #398,llc,True,True,False,False,large,True,"['838 - 840 BYRON AV', 'BYRON AV', '808 - 810 BYRON AV', '828 - 830 BYRON AV', '822 - 824 BYRON AV']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HOFFMAN JERRY R TR,10,1794300.0,"PO BOX 8310, 34 W 9TH AVE",PO BOX 8310,trust,True,False,True,False,large,True,"['135 137 E TWELFTH AV', '105 107 E LANE AV', '28 30 E TWELFTH AV', '1725 1727 SUMMIT ST', '23 25 N WESTGATE AV']",1.0,61,tier_2,Trust entity (possible investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
AIRMER LLC,10,2123800.0,947 E JOHNSTOWN RD #255,947 E JOHNSTOWN RD # 255,llc,True,False,False,False,large,True,"['271 PRINCE OF WALES DR', '159 EMPIRE DR', '635 FENCHURCH WY', '565 PALACE LN', '100 CROWN HILL CT']",0.9,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TIME WARNER CABLE MIDWEST LLC,10,10052400.0,7820 CRESCENT EXECUTIVE DR,PO BOX 7467,llc,True,False,False,False,large,True,"['1980 ALUM CREEK DR', '2676 MARGRET ST', '3900 HIGH ST', '0 GROVEPORT PI', '1015 OLENTANGY RIVER RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SENK EQUITIES LLC,10,794000.0,2731 KUNZ RD,2731 KUNZ RD,llc,True,False,False,False,large,True,"['362 364 EUREKA AV', '197 199 LECHNER AV', '58 S OGDEN AV', '505 CLARENDON AV', '0 CLARENDON AV']",0.8,63,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned,Probable Investor - Strong prospect
LEXIROSE EAST LLC,10,1449800.0,1411 E MAIN STREET,1411 E MAIN ST,llc,True,False,False,False,large,True,"['3556 SEABROOK AV', '1272 S ZETTLER RD', '3790 SHAMROCK DR', '1655 ZETTLER RD', '3049 LANGFIELD DR']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
AIZA INVESTMENT LLC,10,1258700.0,5042 SILVER SADDLE CT,5042 SILVER SADDLE CT,llc,True,True,False,False,large,True,"['5265 GRIFFEN HOUSE CT', '5267 GRIFFEN HOUSE CT', '5269 GRIFFEN HOUSE CT', '5271 GRIFFEN HOUSE CT', '5273 GRIFFEN HOUSE CT']",0.0,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GOLDEN STEP REAL ESTATE LLC,10,1308400.0,500 WESTOVER DR # 5144,500 WESTOVER DR STE 5144,llc,True,True,False,False,large,True,"['1062 BRENTNELL AV', '2876 E SIXTH AV', '3111 E SIXTH AV', '1999 WOODLAND AV', '178 SCHRYVER RD']",0.7,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DEGAS REAL ESTATE SOLUTIONS LLC,10,3353600.0,1150 MORSE RD STE 207,1150 MORSE RD STE 207,llc,True,True,False,True,large,True,"['4390 KARL RD', '914 E THIRTEENTH AV', '2238 N CLEVELAND AV', '3180 3186 SULLIVANT AV', '1920 AGLER AV']",0.6,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LEXIROSE DRIVING PARK LLC,10,1251900.0,1411 E MAIN STREET,1411 E MAIN ST,llc,True,False,False,False,large,True,"['960 LOCKBOURNE RD', '794 794 1/2 KELTON AV', '1320 1322 GAULT ST', '1524 E WHITTIER ST', '968 FAIRWOOD AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HAMMER OUT HOMES INC,10,294700.0,2800 W STATE RD 84 STE#118,2800 W STATE ROAD 84 STE 118,corporation,True,True,False,True,large,True,"['448 HAMILTON AV', '338 S OHIO AV', '0 LOEFFLER AV', '1000 E LONG ST', '1014 E LONG ST']",0.9,78,tier_2,"Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
RH PARTNERS OWNERCO 2 LLC,10,2230900.0,401 CONGRESS AVENUE 33RD FLOOR,16220 N SCOTTSDALE RD STE 650,partnership,True,False,False,False,large,True,"['3407 OMEGA DR', '174 LINCOLNSHIRE RD', '4856 N CRYODON BL', '2968 REMINGTON RIDGE RD', '3591 PENDENT LN']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TUXEDO HOLDINGS LLC,10,3142700.0,P O BOX 12549,1123 PARK VIEW DR,llc,True,True,False,False,large,True,"['1501 1503 FRANKLIN AV', '1604 1606 FRANKLIN AV', '1744 1746 OAK ST', '1472 1474 BRYDEN RD', '1548 1550 BRYDEN RD']",0.8,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BLOCK O PROPERTIES LLC,10,1289600.0,2425 N HIGH ST,2425 N HIGH ST,llc,True,True,False,False,large,True,"['109 E TOMPKINS ST', '111 E TOMPKINS ST', '113 E TOMPKINS ST', '115 E TOMPKINS ST', '117 E TOMPKINS ST']",0.0,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
AVENA INVESTMENTS LLC,10,1092100.0,1419 ELLSWORTH AVE,1419 ELLSWORTH AVE,llc,True,True,False,False,large,True,"['1401 HILDRETH AV', '315 WHITETHORNE AV', '57 S HARRIS AV', '525 MITHOFF ST', '977 E SEVENTEENTH AV']",0.8,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
UC REAL ESTATE GROUP ONE LLC,10,1402800.0,1405 BUTTERMILK AVE,PO BOX 9202,llc,True,True,False,False,large,True,"['2848 E ELEVENTH AV', '948 950 MCALLISTER AV', '1029 SULLIVANT AV', '265 267 DAKOTA AV', '938 944 E MOUND ST']",0.8,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KENNEY FAMILY PARTNERSHIP II LLC,10,2567400.0,470 OLDE WORTHINGTON RD S,470 OLDE WORTHINGTON RD STE 101,partnership,True,False,False,False,large,True,"['950 TAYLOR STATION D RD', '950 TAYLOR STATION I RD', '950 TAYLOR STATION N RD', '950 TAYLOR STATION O RD', '950 TAYLOR STATION R RD']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BJM INVESTMENTS INC,10,1159700.0,2188-D HEDGEROW ROAD,6443 MEADOW GLEN DR N,corporation,True,True,False,False,large,True,"['2188 HEDGEROW RD', '2205 HEDGEROW RD', '2205 HEDGEROW RD', '2196 HEDGEROW RD', '2196 HEDGEROW RD']",0.9,74,tier_2,"Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
