owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
AHAVA LLC,2,722500.0,12124 ORMOND DR,12124 ORMOND DR,llc,True,False,False,False,small,True,"['4994 N HIGH ST', '4092 DECLARATION DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
KLEIN + LIVINGSTON GROUP LLC,2,619000.0,4790 RIVERWOOD DR,4790 RIVERWOOD DR,llc,True,True,False,False,small,True,"['294 E GREENWOOD AV', '301 E FIFTH AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALTHOFF INTERESTS INC,2,526800.0,3250 KNOLL DRIVE,3250 KNOLL DR,corporation,True,False,False,False,small,True,"['3227 E LIVINGSTON AV', '3227 E LIVINGSTON AV']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FRESH STAYS & MOVES LLC,2,383400.0,8575 GANTRY CT,8575 GANTRY CT,llc,True,False,False,False,small,True,"['723 725 FAIRWOOD AV', '3724 REVOLUTIONARY DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ENERGYSMART LLC,2,241600.0,2794 LAKEWOOD DR,PO BOX 298143,llc,True,False,False,False,small,True,"['180 BENFIELD AV', '176 BETZ RD']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ALTER MITCHELL J TR,2,376800.0,1295 LAROCHELLE DR,1295 LA ROCHELLE DR,trust,True,False,False,False,small,True,"['1295 LA ROCHELLE DR', '1295 LA ROCHELLE DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAEDER-QUINT-TIBERI FUNERAL HOME INC,2,1416400.0,,1068 S HIGH ST,corporation,True,False,False,False,small,True,"['1068 S HIGH ST', '1068 S HIGH ST']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ALTO ASSET COMPANY 2 LLC,2,409100.0,5001 PLAZA THE LAKE STE 200,16220 N SCOTTSDALE RD STE 650,corporation,True,False,False,True,small,True,"['585 CEDARWOOD RD', '2650 NORTHWOLD RD']",1.0,58,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
PROPERTY PRIVACY SERVICES TRUSTEE,2,254300.0,4730 S FORT APACHE RD STE 300,901 CORPORATE CENTER DR,trust,True,True,False,True,small,True,"['968 DUXBERRY AV', '1335 ELDERWOOD AV']",1.0,59,tier_3,"Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
WINCHESTER STATION COOPERATIVE INC,2,5310300.0,,1601 BETHEL RD STE 100,corporation,True,False,False,False,small,True,"['4195 SUNDANCE RD', '3235 3261 MORSE RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
POZANI MICHAEL JOE TR,2,414500.0,500 S PARKVIEW AVE UNIT 404,500 S PARKVIEW AVE APT 404,trust,True,False,False,True,small,True,"['500 S PARKVIEW AV', '500 S PARKVIEW AV']",1.0,49,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
KLEAR WAY LLC,2,20800.0,P O BOX 328778,PO BOX 328778,llc,True,False,False,False,small,True,"['0 E FIFTH AV', '2000 E FIFTH AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KLD OHIO LLC,2,561800.0,1030 BIRCHMONT RD,901 CORPORATE CENTER DR,llc,True,False,False,False,small,True,"['250 SHARA PARK PL', '1514 - 1520 WORTHINGTON ROW DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ALUM CREEK ANNEX LLC,2,65800.0,107 S HIGH ST 3RD FLOOR,107 S HIGH ST  STE 300,llc,True,False,False,False,small,True,"['0 MEMORY LN', '0 ALUM CREEK DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ALUM CREEK DUCHESS LLC,2,886800.0,447 JAMES PKWY,447 JAMES PKWY,llc,True,False,False,False,small,True,"['3911 ALUM CREEK DR', '3909 ALUM CREEK DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ALUM CREEK HOLDING COMPANY LLC,2,919900.0,856 ELLIS ST,856 ELLIS ST,corporation,True,True,False,False,small,True,"['1960 ALUM CREEK DR', '1966 ALUM CREEK RD']",0.0,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
LUCLUTHLJ LLC,2,115300.0,8761 EMERALDGATE DR,3227 PETZINGER RD,llc,True,False,False,False,small,True,"['0 GIBBARD AV', '1459 GIBBARD AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LUCKYEAST LLC,2,530000.0,5379 ARYSHIRE DR,5379 ARYSHIRE DR,llc,True,False,False,False,small,True,"['2474 EAST AV', '1126 N MERRIMAR CR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
PROP WORKS LLC,2,178700.0,1930 VILLAGE CENTER CIR # 3-5001,1930 VILLAGE CENTER CIR STE 3 3-5001,llc,True,False,False,False,small,True,"['815 E SECOND AV', '783 E THIRD AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
EHLINGER JACK TR,2,575400.0,300 W SPRING ST UNIT#511,300 W SPRING ST UNIT 511,trust,True,False,False,True,small,True,"['300 SPRING ST', '300 SPRING ST']",1.0,49,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
PPBJ MANAGEMENT LLC,2,432000.0,8415 PULSAR PL,1500 SOLANA BLVD BLDG 1,llc,True,False,False,False,small,True,"['4040 W HENDERSON RD', '5000 HORIZONS DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ELM STREET INVESTMENTS LLC,2,266400.0,7012 LITHOPOLIS RD,7012 LITHOPOLIS RD,llc,True,True,False,False,small,True,"['3183 E ASTOR AV', '1235 LITTLEJOHN DR']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ELM TREE PROPERTIES LLC,2,1127100.0,12 HIGHGROVE,12 HIGHGROVE,llc,True,True,False,False,small,True,"['82 AUBURN AV', '1410 FAIR AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALGER PROPERTIES LLC,2,223000.0,221 N HAMILTON RD,221 N HAMILTON RD,llc,True,True,False,False,small,True,"['221 N HAMILTON RD', '221 N HAMILTON RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
KOLEL REALTY LLC,2,262600.0,85 ASCENSION ST,85 ASCENSION ST,llc,True,True,False,False,small,True,"['74 76 WAVERLY ST', '1255 ATCHESON ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALCG HOLDINGS LLC,2,353800.0,14297 TIBURON RD,PO BOX 9202,llc,True,True,False,False,small,True,"['878 BEECH ST', '1500 OLD HICKORY DR']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALCAUTERS INVESTMENTS GROUP LLC,2,192500.0,2175 MORSE ROAD,2175 MORSE RD,llc,True,True,False,False,small,True,"['1262 ABERDEEN AV', '1874 FERRIS RD']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
WILLOW GROVE PROPERTIES LLC,2,632400.0,4376 KENDALE CT,PO BOX 9202,llc,True,True,False,False,small,True,"['4376 KENDALE CT', '2331 ZOLLINGER RD']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FRANKLIN 3030 LLC,2,707400.0,50 WEST 5TH AVE,PO BOX 14448,llc,True,False,False,False,small,True,"['3028 3030 N HIGH ST', '3709 N HIGH ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LUXURY WORLDWIDE LLC,2,305200.0,4711 SEVEN LAKES PL,4711 SEVEN LAKES PL,llc,True,False,False,False,small,True,"['5799 5803 SPRING RUN DR', 'E DUBLIN GRANVILLE RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
KOMI VILLAS LLC,2,1205000.0,610 W 110TH ST APT 5B,610 W 110TH ST APT 5B,llc,True,False,False,False,small,True,"['0 W FOURTH AV', '259 W FOURTH AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
LUXURY APARTMENT RENTALS LLC,2,489300.0,4262 FREDERICKSBURG AVE,4262 FREDERICKSBURG AVE,llc,True,True,False,False,small,True,"['1060 W SELLS AV', '1810 RHODA AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALIAN PROPERTIES LLC,2,417200.0,PO BOX 3422,PO BOX 3422,llc,True,True,True,False,small,True,"['614 BONNINGTON WY', '3012 E UPTON RD']",0.5,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
KNOX DAVID B TR,2,391700.0,1699 W SETTLERS LN,901 CORPORATE CENTER DR,trust,True,False,False,False,small,True,"['2709 N GATEWOOD RD', '2084 BROOKFIELD RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
M&B KEITH RENTALS LLC,2,582200.0,5571 PARKER HILL LN,5571 PARKER HILL LN,llc,True,True,False,False,small,True,"['7583 7585 BINGHAM CT', '7603 7605 BINGHAM CT']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
M&D ESTATES LLC,2,322200.0,39 SOUTH TERRACE AV,PO BOX 9202,llc,True,False,False,False,small,True,"['39 S TERRACE AV', '873 875 KELTON AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LVP HOLDINGS LLC,2,145400.0,1323 E COOKE RD,1323 E COOKE RD,llc,True,True,False,False,small,True,"['0 E FOURTH AV', '1036 1042 E CLEVELAND AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
M. AKRAM LTD,2,105300.0,2432-2434 SULLIVANT AVE,5821 TORREY PINES AVE,partnership,True,False,False,False,small,True,"['2440 SULLIVANT AV', '2432 2434 SULLIVANT AV']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
RMR RESOURCES LLC,2,172400.0,1707 FRANKLIN PARK S,1707 FRANKLIN PARK S,llc,True,False,False,False,small,True,"['504 BASSETT AV', '498 BASSETT AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
FRANKLINTON APARTMENTS I QOZB LLC,2,1554800.0,842 N FOURTH STREET #200,842 N 4TH ST STE 200,llc,True,False,False,False,small,True,"['80 S SOUDER AV', '80 S SOUDER AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KOCZUR DANIEL J TR,2,379600.0,110 N THIRD ST UNIT 204,110 N 3RD ST UNIT 204,trust,True,False,False,True,small,True,"['110 N THIRD ST', '110 N THIRD ST']",1.0,49,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
FRANKLINTON REAL ESTATE CORP,2,221100.0,741 SULLIVANT AVE,4099 HUNTING CREEK DR,corporation,True,True,False,False,small,True,"['0 THOMAS AV', '748 THOMAS AV']",0.5,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FRANKLINTON XM LLC,2,357400.0,155 W MAIN ST,155 W MAIN ST,llc,True,False,False,False,small,True,"['95 MEEK AV', '125 129 DAKOTA AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
FRANKLIN REALTY MANAGEMENT LLC,2,305700.0,1933 E DUBLIN GRANVILLE RD #115,1933 E DUBLIN GRANVILLE RD # 115,llc,True,True,False,False,small,True,"['222 DANA AV', '2906 PERDUE AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FRANKLIN PROGRESSIVE ASSETS II LLC,2,1478000.0,5858 SCARBOROUGH BLVD,5858 SCARBOROUGH BLVD,llc,True,False,False,False,small,True,"['5932 CHANTRY DR', 'CHANTRY DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ALESI INVESTMENTS LLC,2,407200.0,4385 WINDROW DR,4385 WINDROW DR,llc,True,True,False,False,small,True,"['4094 JONQUIL ST', '6012 LEAFRIDGE LN']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FRANKLIN TREE HOUSE LLC,2,245200.0,495 S 3RD ST,1033 FRANKLIN AVE,llc,True,False,False,False,small,True,"['1029 FRANKLIN AV', '1023 FRANKLIN AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FRANKLIN COUNTY PROPERTIES 1 LLC,2,640000.0,PO BOX 120,PO BOX 120,llc,True,True,True,False,small,True,"['0 TRURO STATION RD', '4200-4220 TRURO STATION RD']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FRANKLIN COUNTY INVESTMENTS LLC,2,1042800.0,PO BOX 396,PO BOX 396,llc,True,True,True,False,small,True,"['2211 LAKE CLUB DR', '0 LAKE CLUB DR']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
RIVERW01 LLC,2,367800.0,2696 BILLINGSLEY RD,2696 BILLINGSLEY RD,llc,True,False,False,False,small,True,"['364 W LANE AV', '364 W LANE AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
RIVERVIEW CIRCLES LLC,2,1159200.0,PO BOX 211026,PO BOX 211026,llc,True,False,True,False,small,True,"['3006 N HIGH ST', '3160 3184 RIVERVIEW CR']",0.5,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
ALEXIAM OH LLC,2,257400.0,3128 NOSTRAND AVENUE,3128 NOSTRAND AVE,llc,True,False,False,False,small,True,"['323 S OGDEN AV', '1200 FAIRWOOD AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
RIVERSTONE HOLDING GROUP LLC,2,601000.0,3763 ATTUCKS DR,3763 ATTUCKS DR,llc,True,True,False,False,small,True,"['2850 LANE RD', '2840 LANE RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALEXSANDRA LLC,2,245900.0,1637 LATTIMER DR,1637 LATTIMER DR,llc,True,False,False,False,small,True,"['921 TWENTIETH AV', '1629 LATTIMER DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ELEKTRA PROPERTIES LLC,2,568900.0,8558 PITLOCHRY CT,8558 PITLOCHRY CT,llc,True,True,False,False,small,True,"['251 W NINTH AV', '1550 NEIL AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PRINCETON 425 LLC,2,569800.0,425 S PRINCETON AVE,425 S PRINCETON AVE,llc,True,False,False,False,small,True,"['404 DANA AV', '425 S PRINCETON AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
EMBASSY PLAZA LLC,2,2716500.0,3455 E BROAD ST,3455 E BROAD ST,llc,True,False,False,False,small,True,"['4069 E LIVINGSTON AV', '4069 E LIVINGSTON AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
EMAC LTD,2,923300.0,1808 E BROAD ST,1480 DUBLIN RD,partnership,True,False,False,False,small,True,"['1808 E BROAD ST', '1808 E BROAD ST']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FRANEY GEORGE W TRUSTEE,2,154900.0,2570 BROOKLYN ROAD,2671 CLYBOURNE RD,trust,True,False,False,False,small,True,"['0 BROOKLYN RD', '2570 BROOKLYN RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FREDDY & HANK LLC,2,287400.0,3855 HILLVIEW DR,8805 GOVERNORS HILL DR,llc,True,False,False,False,small,True,"['850 W KING AV', '0 CHAMBERS RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KOON KURT TR,2,109000.0,3118 WICKLOW RD,134 S TERRACE AVE,trust,True,False,False,False,small,True,"['0 S TERRACE AV', '134 S TERRACE AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
AKTION ENTERPRISES LLC,2,151900.0,100 GALLOWAY RD,100 GALLOWAY RD,llc,True,False,False,False,small,True,"['75 N CENTRAL AV', '1422 MANCHESTER AV']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
FREEDOM FIRST LLC,2,182300.0,8606 BROADACRE DR,8606 BROADACRE DR,llc,True,False,False,False,small,True,"['178 BELVIDERE AV', '840 MARK PL']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ALLEN REALTY PROS INC,2,477600.0,5957 DUNHEATH LOOP,5957 DUNHEATH LOOP,corporation,True,True,False,False,small,True,"['2946 HIGHPOINT DR', '3858 FARM BROOK LN']",0.0,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
EMERALD RE LLC,2,112100.0,26586 STATE ROUTE 739,26586 STATE ROUTE 739,llc,True,False,False,False,small,True,"['245 PARKS EDGE PL PS-199', '250 W SPRING ST  #1111']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
AL MADINA PROPERTY MANAGEMENT LLC,2,176300.0,2598 BRUSH HILL CT,2598 BRUSH HILL CT,llc,True,True,False,False,small,True,"['0 WEBER RD', '1043 WEBER RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALLEN MARGARET ELLEN TR,2,162700.0,544 S FRONT ST #216,2384 TREMONT RD,trust,True,False,False,False,small,True,"['544 S FRONT ST', '544 S FRONT ST']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FRANCISCO GLEN LLC,2,7900.0,4636 SHUSTER RD,2000 HENDERSON RD STE 5,llc,True,False,False,False,small,True,"['0 DENBIGH CT', '0 DENBIGH DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ALL ABOUT JESUS LLC,2,270100.0,PO BOX 754,PO BOX 754,llc,True,False,True,False,small,True,"['1381 MELROSE AV', '2390 MARCIA DR']",0.5,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
ALL HOUSES REPAIR LLC,2,211400.0,6031 ABBEY CHAPEL DR,6031 ABBEY CHAPEL DR,llc,True,True,False,False,small,True,"['3585 GERBERT RD', '1305 YOLANDA DR']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALL IN PROPERTIES LLC,2,166600.0,5464 WALNUT VIEW BLVD,5464 WALNUT VIEW BLVD,llc,True,True,False,False,small,True,"['5464 WALNUT VIEW BL', '0 WALNUT VIEW BL']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FRANK ONE LLC,2,3206600.0,4650 GROVES RD,4670 GROVES RD,llc,True,False,False,False,small,True,"['4650 4670 GROVES RD', '4720 4736 GROVES RD']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
PRIME PROPERTY GROUP II LTD,2,3845000.0,2000 E FULTON ST,2000 E FULTON ST,partnership,True,True,False,False,small,True,"['3200 PETZINGER RD', '2001 COURTRIGHT RD']",0.5,48,tier_3,"Partnership (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ALBAYDER LLC,2,149400.0,4553 WUERTZ CT,4553 WUERTZ CT,llc,True,False,False,False,small,True,"['1107 WEBER RD', '0 WEBER RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
LUXE MANAGEMENT LLC,2,591800.0,7150 SAWMILL RD,7150 SAWMILL RD,llc,True,False,False,False,small,True,"['489 CITY PARK AV', 'E LIVINGSTON AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
KONA HEAD LLC,2,382700.0,718 CHATSWORTH PLACE,PO BOX 333,llc,True,False,False,False,small,True,"['1495 YATES DR', '3132 3134 N ROTUNDA CT']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAAHA PROPERTIES LLC,2,507800.0,414 SECRETARIAT DR,414 SECRETARIAT DR,llc,True,True,False,False,small,True,"['1417 WILD OATS DR', '4897 NIELES EDGE DR']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MAAHS SUSAN GERMAINE TR,2,812600.0,14540 COUNTY ROAD 261 H,6606 MONTEREY PT,trust,True,False,False,False,small,True,"['0 CHESTERFIELD RD', '2935 E MAIN ST']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ELKNUR LLC,2,272900.0,PO BOX 2251,PO BOX 2251,llc,True,False,True,False,small,True,"['1964 MARSDALE AV', '1975 MARSDALE AV']",0.0,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
KNOTTY PINE LOUNGE LLP,2,191900.0,2219 PARKWOOD AVE,2037 REPUBLIC AVE,partnership,True,False,False,False,small,True,"['2219 2221 PARKWOOD AV', '2219 PARKWOOD AV']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
RIVER PROPERTIES LTD,2,478000.0,222 E 11TH AVE,222 E 11TH AVE,partnership,True,True,False,False,small,True,"['140 142 E ELEVENTH AV', '80 82 EUCLID AV']",0.5,48,tier_3,"Partnership (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
RIVER PARK HOLDINGS LLC,2,503400.0,2633 RIVER PARK DR,2633 RIVER PARK DR,llc,True,True,False,False,small,True,"['1472 1476 HAMLET ST', '1730 RHODA AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PREVENT IT NATURALLY RESEARCH & DEVELOPMENT LLC,2,565200.0,8350 AUTUMNWOOD WAY,8350 AUTUMNWOOD WAY,llc,True,False,False,False,small,True,"['2680 W BROAD ST', '2650 W BROAD ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ALL T.H.A.T - TEENS HOPEFUL ABOUT TOMORROW INC,2,1441800.0,4117 E LIVINGSTON AVE,PO BOX 27113,corporation,True,False,False,False,small,True,"['4117 E LIVINGSTON AV', '4117 E LIVINGSTON AV']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PRIME REALTY AND LOGISTICS LLC,2,285700.0,PO BOX 29674,PO BOX 29674,llc,True,True,True,False,small,True,"['2827 2831 CLEVELAND AV', '2343 LAURELWOOD DR']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MACBETH & MACK LLC,2,241800.0,3227 RETRIEVER RD,1570 MARINA DR,llc,True,False,False,False,small,True,"['1125 E HILDRETH AV', '1570 MARINA DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
PREVER BUSINESS SOLUTIONS LLC,2,203400.0,7461 PHAROAH DR,7461 PHAROAH DR,llc,True,False,False,False,small,True,"['5345 STONEMEADOW AV', '5345 STONEMEADOW AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
FULKS PROPERTIES LLC,2,960700.0,2607 E MAIN ST,2607 E MAIN ST,llc,True,True,False,False,small,True,"['2607 E MAIN ST', '2615 E MAIN ST']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
